as_of_date,instrument_id,settle_date,mark_type,value,source,snapped_at
2026-09-21,USDJPY,2026-09-28,FWD_OUTRIGHT,157.4783,BBG_BFXFORWARD,2026-09-22T11:04:45+08:00
2026-09-21,USDJPY,2026-10-02,FWD_OUTRIGHT,157.4241,BBG_BFXFORWARD,2026-09-22T11:04:45+08:00
2026-09-21,USDJPY,2026-10-26,FWD_OUTRIGHT,157.1299,BBG_BFXFORWARD,2026-09-22T11:04:45+08:00
2026-09-21,USDJPY,2026-11-19,FWD_OUTRIGHT,156.82342,BBG_INTERP,2026-09-22T11:04:45+08:00
2026-09-21,USDJPY,2026-11-25,FWD_OUTRIGHT,156.7468,BBG_BFXFORWARD,2026-09-22T11:04:45+08:00
2026-09-21,USDJPY,2026-12-28,FWD_OUTRIGHT,156.3149,BBG_BFXFORWARD,2026-09-22T11:04:45+08:00
2026-09-21,USDJPY,2027-01-25,FWD_OUTRIGHT,155.9287,BBG_BFXFORWARD,2026-09-22T11:04:45+08:00
2026-09-21,USDJPY,2027-02-25,FWD_OUTRIGHT,155.5305,BBG_BFXFORWARD,2026-09-22T11:04:45+08:00
2026-09-21,USDJPY,2027-03-01,FWD_OUTRIGHT,155.47857142857143,BBG_INTERP,2026-09-22T11:04:45+08:00
2026-09-21,USDJPY,2027-03-03,FWD_OUTRIGHT,155.45260714285715,BBG_INTERP,2026-09-22T11:04:45+08:00
2026-09-21,USDJPY,2027-03-25,FWD_OUTRIGHT,155.167,BBG_BFXFORWARD,2026-09-22T11:04:45+08:00
2026-09-21,USDJPY,2027-06-25,FWD_OUTRIGHT,153.9534,BBG_BFXFORWARD,2026-09-22T11:04:45+08:00
2026-09-21,USDJPY,2027-09-27,FWD_OUTRIGHT,152.7482,BBG_BFXFORWARD,2026-09-22T11:04:45+08:00
2026-09-21,USDJPY,2027-12-27,FWD_OUTRIGHT,151.6329,BBG_BFXFORWARD,2026-09-22T11:04:45+08:00
2026-09-21,USDJPY,2028-03-27,FWD_OUTRIGHT,150.5467,BBG_BFXFORWARD,2026-09-22T11:04:45+08:00
2026-09-21,USDJPY,2028-09-25,FWD_OUTRIGHT,148.5666,BBG_BFXFORWARD,2026-09-22T11:04:45+08:00
2026-09-21,USDJPY,2029-09-25,FWD_OUTRIGHT,144.9598,BBG_BFXFORWARD,2026-09-22T11:04:45+08:00
2026-09-21,USDJPY,2030-09-25,FWD_OUTRIGHT,141.9184,BBG_BFXFORWARD,2026-09-22T11:04:45+08:00
2026-09-21,USDJPY,2031-09-25,FWD_OUTRIGHT,139.975,BBG_BFXFORWARD,2026-09-22T11:04:45+08:00
2026-09-21,USDJPY030127P-198153212,2027-03-01,DELTA,-3.2248532300864428,QL_OPTIONS_PRICER,2026-09-21T15:00:00-04:00
2026-09-21,USDJPY030127P-198153212,2027-03-01,GAMMA,0.35078684707312885,QL_OPTIONS_PRICER,2026-09-21T15:00:00-04:00
2026-09-21,USDJPY030127P-198153212,2027-03-01,PREMIUM,0.13138805902227588,QL_OPTIONS_PRICER,2026-09-21T15:00:00-04:00
2026-09-21,USDJPY030127P-198153212,2027-03-01,RHO,-2.3318162201954364,QL_OPTIONS_PRICER,2026-09-21T15:00:00-04:00
2026-09-21,USDJPY030127P-198153212,2027-03-01,THETA,-0.105161043076518,QL_OPTIONS_PRICER,2026-09-21T15:00:00-04:00
2026-09-21,USDJPY030127P-198153212,2027-03-01,VEGA,2.959011769309857,QL_OPTIONS_PRICER,2026-09-21T15:00:00-04:00
2026-09-21,USDJPY030127P-198891128,2027-03-01,DELTA,-3.2248532300864428,QL_OPTIONS_PRICER,2026-09-21T15:00:00-04:00
2026-09-21,USDJPY030127P-198891128,2027-03-01,GAMMA,0.35078684707312885,QL_OPTIONS_PRICER,2026-09-21T15:00:00-04:00
2026-09-21,USDJPY030127P-198891128,2027-03-01,PREMIUM,0.13138805902227588,QL_OPTIONS_PRICER,2026-09-21T15:00:00-04:00
2026-09-21,USDJPY030127P-198891128,2027-03-01,RHO,-2.3318162201954364,QL_OPTIONS_PRICER,2026-09-21T15:00:00-04:00
2026-09-21,USDJPY030127P-198891128,2027-03-01,THETA,-0.105161043076518,QL_OPTIONS_PRICER,2026-09-21T15:00:00-04:00
2026-09-21,USDJPY030127P-198891128,2027-03-01,VEGA,2.959011769309857,QL_OPTIONS_PRICER,2026-09-21T15:00:00-04:00
2026-09-21,USDJPY030127P-199202828,2027-03-01,DELTA,-3.2248532300864428,QL_OPTIONS_PRICER,2026-09-21T15:00:00-04:00
2026-09-21,USDJPY030127P-199202828,2027-03-01,GAMMA,0.35078684707312885,QL_OPTIONS_PRICER,2026-09-21T15:00:00-04:00
2026-09-21,USDJPY030127P-199202828,2027-03-01,PREMIUM,0.13138805902227588,QL_OPTIONS_PRICER,2026-09-21T15:00:00-04:00
2026-09-21,USDJPY030127P-199202828,2027-03-01,RHO,-2.3318162201954364,QL_OPTIONS_PRICER,2026-09-21T15:00:00-04:00
2026-09-21,USDJPY030127P-199202828,2027-03-01,THETA,-0.105161043076518,QL_OPTIONS_PRICER,2026-09-21T15:00:00-04:00
2026-09-21,USDJPY030127P-199202828,2027-03-01,VEGA,2.959011769309857,QL_OPTIONS_PRICER,2026-09-21T15:00:00-04:00
2026-09-21,USDJPY111926P-197571137,2026-11-19,DELTA,-6.026768190705888,QL_OPTIONS_PRICER,2026-09-21T15:00:00-04:00
2026-09-21,USDJPY111926P-197571137,2026-11-19,GAMMA,1.0516759264176363,QL_OPTIONS_PRICER,2026-09-21T15:00:00-04:00
2026-09-21,USDJPY111926P-197571137,2026-11-19,PREMIUM,0.1474366870871661,QL_OPTIONS_PRICER,2026-09-21T15:00:00-04:00
2026-09-21,USDJPY111926P-197571137,2026-11-19,RHO,-1.5719847015831787,QL_OPTIONS_PRICER,2026-09-21T15:00:00-04:00
2026-09-21,USDJPY111926P-197571137,2026-11-19,THETA,-0.25127037913747985,QL_OPTIONS_PRICER,2026-09-21T15:00:00-04:00
2026-09-21,USDJPY111926P-197571137,2026-11-19,VEGA,3.1048419381862993,QL_OPTIONS_PRICER,2026-09-21T15:00:00-04:00
2026-09-21,USDJPY111926P-197957397,2026-11-19,DELTA,-6.026768190705888,QL_OPTIONS_PRICER,2026-09-21T15:00:00-04:00
2026-09-21,USDJPY111926P-197957397,2026-11-19,GAMMA,1.0516759264176363,QL_OPTIONS_PRICER,2026-09-21T15:00:00-04:00
2026-09-21,USDJPY111926P-197957397,2026-11-19,PREMIUM,0.1474366870871661,QL_OPTIONS_PRICER,2026-09-21T15:00:00-04:00
2026-09-21,USDJPY111926P-197957397,2026-11-19,RHO,-1.5719847015831787,QL_OPTIONS_PRICER,2026-09-21T15:00:00-04:00
2026-09-21,USDJPY111926P-197957397,2026-11-19,THETA,-0.25127037913747985,QL_OPTIONS_PRICER,2026-09-21T15:00:00-04:00
2026-09-21,USDJPY111926P-197957397,2026-11-19,VEGA,3.1048419381862993,QL_OPTIONS_PRICER,2026-09-21T15:00:00-04:00
2026-09-21,USDJPY111926P-198890493,2026-11-19,DELTA,-6.026768190705888,QL_OPTIONS_PRICER,2026-09-21T15:00:00-04:00
2026-09-21,USDJPY111926P-198890493,2026-11-19,GAMMA,1.0516759264176363,QL_OPTIONS_PRICER,2026-09-21T15:00:00-04:00
2026-09-21,USDJPY111926P-198890493,2026-11-19,PREMIUM,0.1474366870871661,QL_OPTIONS_PRICER,2026-09-21T15:00:00-04:00
2026-09-21,USDJPY111926P-198890493,2026-11-19,RHO,-1.5719847015831787,QL_OPTIONS_PRICER,2026-09-21T15:00:00-04:00
2026-09-21,USDJPY111926P-198890493,2026-11-19,THETA,-0.25127037913747985,QL_OPTIONS_PRICER,2026-09-21T15:00:00-04:00
2026-09-21,USDJPY111926P-198890493,2026-11-19,VEGA,3.1048419381862993,QL_OPTIONS_PRICER,2026-09-21T15:00:00-04:00
2026-09-21,USDKRW,2026-09-21,FWD_OUTRIGHT,1360.05,BBG_BFXFORWARD,2026-09-22T11:04:45+08:00
2026-09-21,USDKRW,2026-09-21,NDF_1M,1359.99,BBG_BFXFORWARD,2026-09-22T11:04:45+08:00
2026-09-21,USDKRW,2026-09-21,SPOT,1360.05,BBG_BFXFORWARD,2026-09-22T11:04:45+08:00
2026-09-21,USDKRW,2026-09-22,FWD_OUTRIGHT,1373.35,BBG_BFXFORWARD,2026-09-21T21:50:52+08:00
2026-09-21,USDKRW,2026-09-23,FWD_OUTRIGHT,1360.05,BBG_BFXFORWARD,2026-09-22T11:04:45+08:00
2026-09-21,USDKRW,2026-09-28,FWD_OUTRIGHT,1360.05,BBG_BFXFORWARD,2026-09-22T11:04:45+08:00
2026-09-21,USDKRW,2026-09-29,FWD_OUTRIGHT,1360.042,BBG_BFXFORWARD,2026-09-22T11:04:45+08:00
2026-09-21,USDKRW,2026-09-30,FWD_OUTRIGHT,1373.292,BBG_BFXFORWARD,2026-09-21T21:50:52+08:00
2026-09-21,USDKRW,2026-10-06,FWD_OUTRIGHT,1359.983,BBG_BFXFORWARD,2026-09-22T11:04:45+08:00
2026-09-21,USDKRW,2026-10-13,FWD_OUTRIGHT,1359.9247727272727,BBG_INTERP,2026-09-22T11:04:45+08:00
2026-09-21,USDKRW,2026-10-23,FWD_OUTRIGHT,1373.1,BBG_BFXFORWARD,2026-09-21T21:50:52+08:00
2026-09-21,USDKRW,2026-10-28,FWD_OUTRIGHT,1359.8,BBG_BFXFORWARD,2026-09-22T11:04:45+08:00
2026-09-21,USDKRW,2026-11-23,FWD_OUTRIGHT,1372.35,BBG_BFXFORWARD,2026-09-21T21:50:52+08:00
2026-09-21,USDKRW,2026-11-30,FWD_OUTRIGHT,1359.15,BBG_BFXFORWARD,2026-09-22T11:04:45+08:00
2026-09-21,USDKRW,2026-12-23,FWD_OUTRIGHT,1370.65,BBG_BFXFORWARD,2026-09-21T21:50:52+08:00
2026-09-21,USDKRW,2026-12-28,FWD_OUTRIGHT,1357.35,BBG_BFXFORWARD,2026-09-22T11:04:45+08:00
2026-09-21,USDKRW,2027-01-25,FWD_OUTRIGHT,1369.733,BBG_BFXFORWARD,2026-09-21T21:50:52+08:00
2026-09-21,USDKRW,2027-01-28,FWD_OUTRIGHT,1356.584,BBG_BFXFORWARD,2026-09-22T11:04:45+08:00
2026-09-21,USDKRW,2027-02-23,FWD_OUTRIGHT,1368.928,BBG_BFXFORWARD,2026-09-21T21:50:52+08:00
2026-09-21,USDKRW,2027-02-26,FWD_OUTRIGHT,1355.866,BBG_BFXFORWARD,2026-09-22T11:04:45+08:00
2026-09-21,USDKRW,2027-03-23,FWD_OUTRIGHT,1368.15,BBG_BFXFORWARD,2026-09-21T21:50:52+08:00
2026-09-21,USDKRW,2027-03-29,FWD_OUTRIGHT,1355.1,BBG_BFXFORWARD,2026-09-22T11:04:45+08:00
2026-09-21,USDKRW,2027-06-23,FWD_OUTRIGHT,1363.75,BBG_BFXFORWARD,2026-09-21T21:50:52+08:00
2026-09-21,USDKRW,2027-06-28,FWD_OUTRIGHT,1350.6,BBG_BFXFORWARD,2026-09-22T11:04:45+08:00
2026-09-21,USDKRW,2027-09-23,FWD_OUTRIGHT,1359.35,BBG_BFXFORWARD,2026-09-21T21:50:52+08:00
2026-09-21,USDKRW,2027-09-28,FWD_OUTRIGHT,1346.05,BBG_BFXFORWARD,2026-09-22T11:04:45+08:00
2026-09-21,USDMXN,2026-09-21,FWD_OUTRIGHT,17.2206,BBG_BFXFORWARD,2026-09-22T11:04:45+08:00
2026-09-21,USDMXN,2026-09-21,SPOT,17.2206,BBG_BFXFORWARD,2026-09-22T11:04:45+08:00
2026-09-21,USDMXN,2026-09-22,FWD_OUTRIGHT,17.2058,BBG_BFXFORWARD,2026-09-21T21:50:52+08:00
2026-09-21,USDMXN,2026-09-22,FWD_OUTRIGHT,17.21935,BBG_INTERP,2026-09-22T11:04:45+08:00
2026-09-21,USDMXN,2026-09-23,FWD_OUTRIGHT,17.2181,BBG_BFXFORWARD,2026-09-22T11:04:45+08:00
2026-09-21,USDMXN,2026-09-24,FWD_OUTRIGHT,17.2194,BBG_BFXFORWARD,2026-09-22T11:04:45+08:00
2026-09-21,USDMXN,2026-09-25,FWD_OUTRIGHT,17.222,BBG_BFXFORWARD,2026-09-22T11:04:45+08:00
2026-09-21,USDMXN,2026-09-30,FWD_OUTRIGHT,17.2175,BBG_BFXFORWARD,2026-09-21T21:50:52+08:00
2026-09-21,USDMXN,2026-10-01,FWD_OUTRIGHT,17.2299,BBG_BFXFORWARD,2026-09-22T11:04:45+08:00
2026-09-21,USDMXN,2026-10-23,FWD_OUTRIGHT,17.2478,BBG_BFXFORWARD,2026-09-21T21:50:52+08:00
2026-09-21,USDMXN,2026-10-26,FWD_OUTRIGHT,17.26,BBG_BFXFORWARD,2026-09-22T11:04:45+08:00
2026-09-21,USDMXN,2026-11-23,FWD_OUTRIGHT,17.2885,BBG_BFXFORWARD,2026-09-21T21:50:52+08:00
2026-09-21,USDMXN,2026-11-24,FWD_OUTRIGHT,17.3006,BBG_BFXFORWARD,2026-09-22T11:04:45+08:00
2026-09-21,USDMXN,2026-12-23,FWD_OUTRIGHT,17.3273,BBG_BFXFORWARD,2026-09-21T21:50:52+08:00
2026-09-21,USDMXN,2026-12-24,FWD_OUTRIGHT,17.3392,BBG_BFXFORWARD,2026-09-22T11:04:45+08:00
2026-09-21,USDMXN,2027-01-25,FWD_OUTRIGHT,17.3814,BBG_BFXFORWARD,2026-09-22T11:04:45+08:00
2026-09-21,USDMXN,2027-02-23,FWD_OUTRIGHT,17.4058,BBG_BFXFORWARD,2026-09-21T21:50:52+08:00
2026-09-21,USDMXN,2027-02-24,FWD_OUTRIGHT,17.4176,BBG_BFXFORWARD,2026-09-22T11:04:45+08:00
2026-09-21,USDMXN,2027-03-23,FWD_OUTRIGHT,17.4413,BBG_BFXFORWARD,2026-09-21T21:50:52+08:00
2026-09-21,USDMXN,2027-03-24,FWD_OUTRIGHT,17.4521,BBG_BFXFORWARD,2026-09-22T11:04:45+08:00
2026-09-21,USDMXN,2027-06-23,FWD_OUTRIGHT,17.5588,BBG_BFXFORWARD,2026-09-21T21:50:52+08:00
2026-09-21,USDMXN,2027-06-24,FWD_OUTRIGHT,17.5696,BBG_BFXFORWARD,2026-09-22T11:04:45+08:00
2026-09-21,USDMXN,2027-09-23,FWD_OUTRIGHT,17.6823,BBG_BFXFORWARD,2026-09-21T21:50:52+08:00
2026-09-21,USDMXN,2027-09-24,FWD_OUTRIGHT,17.6947,BBG_BFXFORWARD,2026-09-22T11:04:45+08:00
2026-09-21,USDMXN,2027-12-23,FWD_OUTRIGHT,17.8246,BBG_BFXFORWARD,2026-09-21T21:50:52+08:00
2026-09-21,USDMXN,2027-12-24,FWD_OUTRIGHT,17.842,BBG_BFXFORWARD,2026-09-22T11:04:45+08:00
2026-09-21,USDMXN,2028-03-23,FWD_OUTRIGHT,17.9669,BBG_BFXFORWARD,2026-09-21T21:50:52+08:00
2026-09-21,USDMXN,2028-03-24,FWD_OUTRIGHT,17.9893,BBG_BFXFORWARD,2026-09-22T11:04:45+08:00
2026-09-21,USDMXN,2028-09-25,FWD_OUTRIGHT,18.3248,BBG_BFXFORWARD,2026-09-22T11:04:45+08:00
2026-09-21,USDMXN,2029-09-24,FWD_OUTRIGHT,19.0726,BBG_BFXFORWARD,2026-09-22T11:04:45+08:00
2026-09-21,USDMXN,2030-09-23,FWD_OUTRIGHT,19.9594,BBG_BFXFORWARD,2026-09-21T21:50:52+08:00
2026-09-21,USDMXN,2030-09-24,FWD_OUTRIGHT,19.9407,BBG_BFXFORWARD,2026-09-22T11:04:45+08:00
2026-09-21,USDMXN,2031-09-23,FWD_OUTRIGHT,21.2447,BBG_BFXFORWARD,2026-09-21T21:50:52+08:00
2026-09-21,USDMXN,2031-09-24,FWD_OUTRIGHT,21.0164,BBG_BFXFORWARD,2026-09-22T11:04:45+08:00
2026-09-21,USDNOK,2026-09-21,FWD_OUTRIGHT,9.4335,BBG_BFXFORWARD,2026-09-22T11:04:45+08:00
2026-09-21,USDNOK,2026-09-21,SPOT,9.4335,BBG_BFXFORWARD,2026-09-22T11:04:45+08:00
2026-09-21,USDNOK,2026-09-22,FWD_OUTRIGHT,9.4204,BBG_BFXFORWARD,2026-09-21T21:50:52+08:00
2026-09-21,USDNOK,2026-09-22,FWD_OUTRIGHT,9.43345,BBG_INTERP,2026-09-22T11:04:45+08:00
2026-09-21,USDNOK,2026-09-23,FWD_OUTRIGHT,9.4334,BBG_BFXFORWARD,2026-09-22T11:04:45+08:00
2026-09-21,USDNOK,2026-09-24,FWD_OUTRIGHT,9.4335,BBG_BFXFORWARD,2026-09-22T11:04:45+08:00
2026-09-21,USDNOK,2026-09-25,FWD_OUTRIGHT,9.4336,BBG_BFXFORWARD,2026-09-22T11:04:45+08:00
2026-09-21,USDNOK,2026-09-30,FWD_OUTRIGHT,9.4212,BBG_BFXFORWARD,2026-09-21T21:50:52+08:00
2026-09-21,USDNOK,2026-10-01,FWD_OUTRIGHT,9.4342,BBG_BFXFORWARD,2026-09-22T11:04:45+08:00
2026-09-21,USDNOK,2026-10-23,FWD_OUTRIGHT,9.4238,BBG_BFXFORWARD,2026-09-21T21:50:52+08:00
2026-09-21,USDNOK,2026-10-26,FWD_OUTRIGHT,9.437,BBG_BFXFORWARD,2026-09-22T11:04:45+08:00
2026-09-21,USDNOK,2026-11-23,FWD_OUTRIGHT,9.4267,BBG_BFXFORWARD,2026-09-21T21:50:52+08:00
2026-09-21,USDNOK,2026-11-24,FWD_OUTRIGHT,9.4396,BBG_BFXFORWARD,2026-09-22T11:04:45+08:00
2026-09-21,USDNOK,2026-12-23,FWD_OUTRIGHT,9.4291,BBG_BFXFORWARD,2026-09-21T21:50:52+08:00
2026-09-21,USDNOK,2026-12-28,FWD_OUTRIGHT,9.4422,BBG_BFXFORWARD,2026-09-22T11:04:45+08:00
2026-09-21,USDNOK,2027-01-25,FWD_OUTRIGHT,9.4436,BBG_BFXFORWARD,2026-09-22T11:04:45+08:00
2026-09-21,USDNOK,2027-02-23,FWD_OUTRIGHT,9.4327,BBG_BFXFORWARD,2026-09-21T21:50:52+08:00
2026-09-21,USDNOK,2027-02-24,FWD_OUTRIGHT,9.4454,BBG_BFXFORWARD,2026-09-22T11:04:45+08:00
2026-09-21,USDNOK,2027-03-23,FWD_OUTRIGHT,9.4345,BBG_BFXFORWARD,2026-09-21T21:50:52+08:00
2026-09-21,USDNOK,2027-03-24,FWD_OUTRIGHT,9.4471,BBG_BFXFORWARD,2026-09-22T11:04:45+08:00
2026-09-21,USDNOK,2027-06-23,FWD_OUTRIGHT,9.436,BBG_BFXFORWARD,2026-09-21T21:50:52+08:00
2026-09-21,USDNOK,2027-06-24,FWD_OUTRIGHT,9.4482,BBG_BFXFORWARD,2026-09-22T11:04:45+08:00
2026-09-21,USDNOK,2027-09-23,FWD_OUTRIGHT,9.435,BBG_BFXFORWARD,2026-09-21T21:50:52+08:00
2026-09-21,USDNOK,2027-09-24,FWD_OUTRIGHT,9.4467,BBG_BFXFORWARD,2026-09-22T11:04:45+08:00
2026-09-21,USDNOK,2027-12-23,FWD_OUTRIGHT,9.433,BBG_BFXFORWARD,2026-09-21T21:50:52+08:00
2026-09-21,USDNOK,2027-12-27,FWD_OUTRIGHT,9.444,BBG_BFXFORWARD,2026-09-22T11:04:45+08:00
2026-09-21,USDNOK,2028-03-23,FWD_OUTRIGHT,9.4309,BBG_BFXFORWARD,2026-09-21T21:50:52+08:00
2026-09-21,USDNOK,2028-03-24,FWD_OUTRIGHT,9.4416,BBG_BFXFORWARD,2026-09-22T11:04:45+08:00
2026-09-21,USDNOK,2028-09-25,FWD_OUTRIGHT,9.4362,BBG_BFXFORWARD,2026-09-22T11:04:45+08:00
2026-09-21,USDNOK,2029-09-24,FWD_OUTRIGHT,9.4127,BBG_BFXFORWARD,2026-09-22T11:04:45+08:00
2026-09-21,USDNOK,2030-09-23,FWD_OUTRIGHT,9.3605,BBG_BFXFORWARD,2026-09-21T21:50:52+08:00
2026-09-21,USDNOK,2030-09-24,FWD_OUTRIGHT,9.3728,BBG_BFXFORWARD,2026-09-22T11:04:45+08:00
2026-09-21,USDNOK,2031-09-23,FWD_OUTRIGHT,9.3082,BBG_BFXFORWARD,2026-09-21T21:50:52+08:00
2026-09-21,USDNOK,2031-09-24,FWD_OUTRIGHT,9.3215,BBG_BFXFORWARD,2026-09-22T11:04:45+08:00
2026-09-21,USDSEK,2026-09-21,FWD_OUTRIGHT,9.8336,BBG_BFXFORWARD,2026-09-22T11:04:45+08:00
2026-09-21,USDSEK,2026-09-21,SPOT,9.8336,BBG_BFXFORWARD,2026-09-22T11:04:45+08:00
2026-09-21,USDSEK,2026-09-22,FWD_OUTRIGHT,9.8331,BBG_BFXFORWARD,2026-09-21T21:50:52+08:00
2026-09-21,USDSEK,2026-09-22,FWD_OUTRIGHT,9.8342,BBG_INTERP,2026-09-22T11:04:45+08:00
2026-09-21,USDSEK,2026-09-23,FWD_OUTRIGHT,9.8348,BBG_BFXFORWARD,2026-09-22T11:04:45+08:00
2026-09-21,USDSEK,2026-09-24,FWD_OUTRIGHT,9.8342,BBG_BFXFORWARD,2026-09-22T11:04:45+08:00
2026-09-21,USDSEK,2026-09-25,FWD_OUTRIGHT,9.833,BBG_BFXFORWARD,2026-09-22T11:04:45+08:00
2026-09-21,USDSEK,2026-09-30,FWD_OUTRIGHT,9.8276,BBG_BFXFORWARD,2026-09-21T21:50:52+08:00
2026-09-21,USDSEK,2026-10-01,FWD_OUTRIGHT,9.8293,BBG_BFXFORWARD,2026-09-22T11:04:45+08:00
2026-09-21,USDSEK,2026-10-23,FWD_OUTRIGHT,9.8139,BBG_BFXFORWARD,2026-09-21T21:50:52+08:00
2026-09-21,USDSEK,2026-10-26,FWD_OUTRIGHT,9.8146,BBG_BFXFORWARD,2026-09-22T11:04:45+08:00
2026-09-21,USDSEK,2026-11-23,FWD_OUTRIGHT,9.7954,BBG_BFXFORWARD,2026-09-21T21:50:52+08:00
2026-09-21,USDSEK,2026-11-24,FWD_OUTRIGHT,9.7971,BBG_BFXFORWARD,2026-09-22T11:04:45+08:00
2026-09-21,USDSEK,2026-12-23,FWD_OUTRIGHT,9.7777,BBG_BFXFORWARD,2026-09-21T21:50:52+08:00
2026-09-21,USDSEK,2026-12-28,FWD_OUTRIGHT,9.7772,BBG_BFXFORWARD,2026-09-22T11:04:45+08:00
2026-09-21,USDSEK,2027-01-25,FWD_OUTRIGHT,9.759,BBG_BFXFORWARD,2026-09-22T11:04:45+08:00
2026-09-21,USDSEK,2027-02-23,FWD_OUTRIGHT,9.7406,BBG_BFXFORWARD,2026-09-21T21:50:52+08:00
2026-09-21,USDSEK,2027-02-24,FWD_OUTRIGHT,9.742,BBG_BFXFORWARD,2026-09-22T11:04:45+08:00
2026-09-21,USDSEK,2027-03-23,FWD_OUTRIGHT,9.7254,BBG_BFXFORWARD,2026-09-21T21:50:52+08:00
2026-09-21,USDSEK,2027-03-24,FWD_OUTRIGHT,9.727,BBG_BFXFORWARD,2026-09-22T11:04:45+08:00
2026-09-21,USDSEK,2027-06-23,FWD_OUTRIGHT,9.6777,BBG_BFXFORWARD,2026-09-21T21:50:52+08:00
2026-09-21,USDSEK,2027-06-24,FWD_OUTRIGHT,9.6785,BBG_BFXFORWARD,2026-09-22T11:04:45+08:00
2026-09-21,USDSEK,2027-09-23,FWD_OUTRIGHT,9.6323,BBG_BFXFORWARD,2026-09-21T21:50:52+08:00
2026-09-21,USDSEK,2027-09-24,FWD_OUTRIGHT,9.6324,BBG_BFXFORWARD,2026-09-22T11:04:45+08:00
2026-09-21,USDSEK,2027-12-23,FWD_OUTRIGHT,9.5897,BBG_BFXFORWARD,2026-09-21T21:50:52+08:00
2026-09-21,USDSEK,2027-12-27,FWD_OUTRIGHT,9.5883,BBG_BFXFORWARD,2026-09-22T11:04:45+08:00
2026-09-21,USDSEK,2028-03-23,FWD_OUTRIGHT,9.5473,BBG_BFXFORWARD,2026-09-21T21:50:52+08:00
2026-09-21,USDSEK,2028-03-24,FWD_OUTRIGHT,9.5467,BBG_BFXFORWARD,2026-09-22T11:04:45+08:00
2026-09-21,USDSEK,2028-09-25,FWD_OUTRIGHT,9.4671,BBG_BFXFORWARD,2026-09-22T11:04:45+08:00
2026-09-21,USDSEK,2029-09-24,FWD_OUTRIGHT,9.3224,BBG_BFXFORWARD,2026-09-22T11:04:45+08:00
2026-09-21,USDSEK,2030-09-23,FWD_OUTRIGHT,9.1923,BBG_BFXFORWARD,2026-09-21T21:50:52+08:00
2026-09-21,USDSEK,2030-09-24,FWD_OUTRIGHT,9.1941,BBG_BFXFORWARD,2026-09-22T11:04:45+08:00
2026-09-21,USDSEK,2031-09-23,FWD_OUTRIGHT,9.0725,BBG_BFXFORWARD,2026-09-21T21:50:52+08:00
2026-09-21,USDSEK,2031-09-24,FWD_OUTRIGHT,9.0809,BBG_BFXFORWARD,2026-09-22T11:04:45+08:00
2026-09-21,USDTRY,2026-09-21,SPOT,48.8159,BBG_BFXFORWARD,2026-09-22T11:04:45+08:00
2026-09-21,USDTRY,2026-09-22,FWD_OUTRIGHT,48.7655,BBG_BFXFORWARD,2026-09-21T21:50:52+08:00
2026-09-21,USDTRY,2026-09-23,FWD_OUTRIGHT,48.7812,BBG_BFXFORWARD,2026-09-22T11:04:45+08:00
2026-09-21,USDTRY,2026-09-24,FWD_OUTRIGHT,48.8548,BBG_BFXFORWARD,2026-09-22T11:04:45+08:00
2026-09-21,USDTRY,2026-09-29,FWD_OUTRIGHT,49.0627,BBG_BFXFORWARD,2026-09-21T21:50:52+08:00
2026-09-21,USDTRY,2026-09-30,FWD_OUTRIGHT,49.074,BBG_BFXFORWARD,2026-09-22T11:04:45+08:00
2026-09-21,USDTRY,2026-10-22,FWD_OUTRIGHT,50.0006,BBG_BFXFORWARD,2026-09-21T21:50:52+08:00
2026-09-21,USDTRY,2026-10-23,FWD_OUTRIGHT,50.0099,BBG_BFXFORWARD,2026-09-22T11:04:45+08:00
2026-09-21,USDTRY,2026-11-23,FWD_OUTRIGHT,51.3325,BBG_BFXFORWARD,2026-09-22T11:04:45+08:00
2026-09-21,USDTRY,2026-12-22,FWD_OUTRIGHT,52.5476,BBG_BFXFORWARD,2026-09-21T21:50:52+08:00
2026-09-21,USDTRY,2026-12-23,FWD_OUTRIGHT,52.5474,BBG_BFXFORWARD,2026-09-22T11:04:45+08:00
2026-09-21,USDTRY,2027-01-22,FWD_OUTRIGHT,53.8727,BBG_BFXFORWARD,2026-09-21T21:50:52+08:00
2026-09-21,USDTRY,2027-01-25,FWD_OUTRIGHT,53.9141,BBG_BFXFORWARD,2026-09-22T11:04:45+08:00
2026-09-21,USDTRY,2027-02-22,FWD_OUTRIGHT,55.223,BBG_BFXFORWARD,2026-09-21T21:50:52+08:00
2026-09-21,USDTRY,2027-02-23,FWD_OUTRIGHT,55.2154,BBG_BFXFORWARD,2026-09-22T11:04:45+08:00
2026-09-21,USDTRY,2027-03-22,FWD_OUTRIGHT,56.4652,BBG_BFXFORWARD,2026-09-21T21:50:52+08:00
2026-09-21,USDTRY,2027-03-23,FWD_OUTRIGHT,56.4614,BBG_BFXFORWARD,2026-09-22T11:04:45+08:00
2026-09-21,USDTRY,2027-06-22,FWD_OUTRIGHT,60.7634,BBG_BFXFORWARD,2026-09-21T21:50:52+08:00
2026-09-21,USDTRY,2027-06-23,FWD_OUTRIGHT,60.7499,BBG_BFXFORWARD,2026-09-22T11:04:45+08:00
2026-09-21,USDTRY,2027-09-22,FWD_OUTRIGHT,65.387,BBG_BFXFORWARD,2026-09-21T21:50:52+08:00
