Account,ALT_SRC,Base Currency,BB Industry Group,BB Industry Sector,BB Industry Subgroup,BB_YK_IDENTIFIER,Bloomberg Identifier,Business Unit,Column 2,Cost,CounterParty,Currency,CUSIP,Desk,DTD BankDebt Interest,DTD Bond Interest P&L,DTD CDS Interest,DTD Cost TransFx,DTD Dividend Interest P&L,DTD External Financing PL,DTD FC Adjustment P&L,DTD Miscellaneous PL,DTD Non Trading PL,DTD Private Fixed Income,DTD REPO Interest,DTD Swap Interest,DTD Total P&L,DTD Total P&L %,DTD Trading P&L,End Date Accr Base Balance,End Date Accr Local Balance,End Date Dirty MV,Executing Counterparty,Financial Type,FiscalYearEndMonth,FSV LEVEL,Fund,Fund Group,Fund Group Description,Future Master Description,Fx,ID_BB_GLOBAL,ID_BB_Unique,ISIN,Issuer Name NM,Issuer Country,Issuer Region,Loan Amount,LOANXID,Local Cost,Market Value %,Market Value Base + Accrued Base Balance,Market Value Local + Accrued Local Balance,Market Value Base,Market Value Local,MTD BankDebt Interest,MTD Bond Interest P&L,MTD CDS Interest,MTD Cost TransFx,MTD Dividend Interest P&L,MTD External Financing PL,MTD FC Adjustment P&L,MTD Miscellaneous PL,MTD Non Trading PL,MTD Private Fixed Income,MTD REPO Interest,MTD Swap Interest,MTD Total P&L,MTD Total P&L %,MTD Trading P&L,NM Strategy,PB Root,PB Country,PB Country Desc,PB Description,Position,Position Block,Previous Month End Market Value Base,Previous Month End Market Value Local,Previous Year End Market Value Base,Previous Year End Market Value Local,Price,PriceSource,Primary Exchange,Prior Day NAV Estimate,Prior Month End NAV Estimate,Prior Month End Price,Prior Year End NAV Estimate,Prior Year End Price,QTD BankDebt Interest,QTD Bond Interest P&L,QTD CDS Interest,QTD Cost TransFx,QTD Dividend Interest P&L,QTD External Financing PL,QTD Miscellaneous PL,QTD Non Trading PL,QTD Private Fixed Income,QTD REPO Interest,QTD Swap Interest,QTD Total P&L,QTD Total P&L %,QTD Trading P&L,Quantity,Related Security,SEDOL,Side Pocket,Start Date Accr Base Balance,Start Date Accr Local Balance,Start Date Dirty MV,Strategy,Symbol,Symbol Description,Total Return Swap,Trade Factor,Trader Name,TRS Quantity,Ultimate Issuer Description,Ultimate Issuer,Underlying ISIN,YTD BankDebt Interest,YTD Bond Interest P&L,YTD CDS Interest,YTD Cost TransFx,YTD Dividend Interest P&L,YTD External Financing PL,YTD FC Adjustment P&L,YTD Miscellaneous PL,YTD Non Trading PL,YTD Private Fixed Income,YTD REPO Interest,YTD Swap Interest,YTD Total P&L,YTD Total P&L %,YTD Trading P&L,Unnamed: 136
BNPP-IPBFX-NMMF,128952,USD,,,,,,NMMF,,-2035388.847,PARIUK,JPY.C-JPAA,,NMCL,0,0,0,0,0,0,0,0,0,0,0,0,-2838.188998,0.147504343,-2838.188998,0,0,39724.03679,,FORWARD,12,,NMMF,,,,0.006266,,,,,,,0,,-324821600,0.001833145,39724.03679,6339439.86,39724.03679,6339439.86,0,0,0,0,0,0,0,0,0,0,0,0,-10173.39111,-0.029772618,-10173.39111,HAHY7,HAHY7,XX,,New PB,-2000000.001,HAHY7:XXNMMFNMCL0001,49897.4279,7932443.6,0,0,159.24108,BloombergBVAL,,2149429186,2088428191,158.444578,1461916275,,0,0,0,0,0,0,0,0,0,0,0,39724.03679,0.027092545,39724.03679,-2000000.001,,,,0,0,42562.22579,Hybrid,USDJPY091626-196283751,TD 07/23/2026 VD 09/16/2026 SELL USD VS .BUY JPY @ 162.41079993,0,1,Henry Chan,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,39724.03679,0.011133789,39724.03679,
BNPP-IPBFX-NMMF,128953,USD,,,,,,NMMF,,-2035679.598,PARIUK,JPY.C-JPAA,,NMCL,0,0,0,0,0,0,0,0,0,0,0,0,-2838.5721,0.147524254,-2838.5721,0,0,40014.78094,,FORWARD,12,,NMMF,,,,0.006266,,,,,,,0,,-324868000,0.001846562,40014.78094,6385838.846,40014.78094,6385838.846,0,0,0,0,0,0,0,0,0,0,0,0,-10174.2167,-0.029775034,-10174.2167,HAHY7,HAHY7,XX,,New PB,-2000000.007,HAHY7:XXNMMFNMCL0001,50188.99764,7978795.9,0,0,159.24108,BloombergBVAL,,2149429186,2088428191,158.444601,1461916275,,0,0,0,0,0,0,0,0,0,0,0,40014.78094,0.027290838,40014.78094,-2000000.007,,,,0,0,42853.35304,Hybrid,USDJPY091626-196283857,TD 07/23/2026 VD 09/16/2026 SELL USD VS .BUY JPY @ 162.43399941,0,1,Henry Chan,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,40014.78094,0.011215278,40014.78094,
BNPP-IPBFX-NMMF,128977,USD,,,,,,NMMF,,-2044351.984,PARIUK,JPY.C-JPAA,,NMCL,0,0,0,0,0,0,0,0,0,0,0,0,-2849.999099,0.148118129,-2849.999099,0,0,48687.18004,,FORWARD,12,,NMMF,,,,0.006266,,,,,,,0,,-326252000,0.002246768,48687.18004,7769841.001,48687.18004,7769841.001,0,0,0,0,0,0,0,0,0,0,0,0,-10198.85739,-0.029847146,-10198.85739,HAHY7,HAHY7,XX,,New PB,-1999999.994,HAHY7:XXNMMFNMCL0001,58886.03743,9361407.8,0,0,159.24108,BloombergBVAL,,2149429186,2088428191,158.445297,1461916275,,0,0,0,0,0,0,0,0,0,0,0,48687.18004,0.033205579,48687.18004,-1999999.994,,,,0,0,51537.17914,Hybrid,USDJPY091626-196366231,TD 07/24/2026 VD 09/16/2026 SELL USD VS .BUY JPY @ 163.12600051,0,1,Henry Chan,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,48687.18004,0.013645964,48687.18004,
BNPP-IPBFX-NMMF,129010,USD,,,,,,NMMF,,-2043860.715,PARIUK,JPY.C-JPAA,,NMCL,0,0,0,0,0,0,0,0,0,0,0,0,-2849.35179,0.148084488,-2849.35179,0,0,48195.90525,,FORWARD,12,,NMMF,,,,0.006266,,,,,,,0,,-326173600,0.002224097,48195.90525,7691439.931,48195.90525,7691439.931,0,0,0,0,0,0,0,0,0,0,0,0,-10197.46163,-0.029843061,-10197.46163,HAHY7,HAHY7,XX,,New PB,-2000000,HAHY7:XXNMMFNMCL0001,58393.36688,9283085.5,0,0,159.24108,BloombergBVAL,,2149429186,2088428191,158.445257,1461916275,,0,0,0,0,0,0,0,0,0,0,0,48195.90525,0.03287052,48195.90525,-2000000,,,,0,0,51045.25704,Hybrid,USDJPY091626-196490358,TD 07/28/2026 VD 09/16/2026 SELL USD VS .BUY JPY @ 163.08679996,0,1,Henry Chan,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,48195.90525,0.01350827,48195.90525,
BNPP-IPBFX-NMMF,129009,USD,,,,,,NMMF,,-1022071.973,PARIUK,JPY.C-JPAA,,NMCL,0,0,0,0,0,0,0,0,0,0,0,0,-1424.862492,0.074051942,-1424.862492,0,0,24239.5694,,FORWARD,12,,NMMF,,,,0.006266,,,,,,,0,,-163109400,0.001118584,24239.5694,3868320.162,24239.5694,3868320.162,0,0,0,0,0,0,0,0,0,0,0,0,-5099.133539,-0.014922709,-5099.133539,HAHY7,HAHY7,XX,,New PB,-999999.999,HAHY7:XXNMMFNMCL0001,29338.70294,4664120.3,0,0,159.24108,BloombergBVAL,,2149429186,2088428191,158.44528,1461916275,,0,0,0,0,0,0,0,0,0,0,0,24239.5694,0.016531845,24239.5694,-999999.999,,,,0,0,25664.43189,Hybrid,USDJPY091626-196490607,TD 07/28/2026 VD 09/16/2026 SELL USD VS .BUY JPY @ 163.10940017,0,1,Henry Chan,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,24239.5694,0.006793827,24239.5694,
BNPP-IPBFX-NMMF,129048,USD,,,,,,NMMF,,-2043399.525,PARIUK,JPY.C-JPAA,,NMCL,0,0,0,0,0,0,0,0,0,0,0,0,-2848.744111,0.148052906,-2848.744111,0,0,47734.71843,,FORWARD,12,,NMMF,,,,0.006266,,,,,,,0,,-326100000,0.002202814,47734.71843,7617840.51,47734.71843,7617840.51,0,0,0,0,0,0,0,0,0,0,0,0,-10196.15121,-0.029839226,-10196.15121,HAHY7,HAHY7,XX,,New PB,-1999999.997,HAHY7:XXNMMFNMCL0001,57930.86963,9209560,0,0,159.24108,BloombergBVAL,,2149429186,2088428191,158.44522,1461916275,,0,0,0,0,0,0,0,0,0,0,0,47734.71843,0.032555982,47734.71843,-1999999.997,,,,0,0,50583.46254,Hybrid,USDJPY091626-196556579,TD 07/29/2026 VD 09/16/2026 SELL USD VS .BUY JPY @ 163.05000026,0,1,Henry Chan,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,47734.71843,0.01337901,47734.71843,
BNPP-IPBFX-NMMF,129047,USD,,,,,,NMMF,,-2043519.836,PARIUK,JPY.C-JPAA,,NMCL,0,0,0,0,0,0,0,0,0,0,0,0,-2848.902635,0.148061145,-2848.902635,0,0,47855.03532,,FORWARD,12,,NMMF,,,,0.006266,,,,,,,0,,-326119200,0.002208367,47855.03532,7637041.521,47855.03532,7637041.521,0,0,0,0,0,0,0,0,0,0,0,0,-10196.49354,-0.029840228,-10196.49354,HAHY7,HAHY7,XX,,New PB,-1999999.99,HAHY7:XXNMMFNMCL0001,58051.52886,9228741.8,0,0,159.24108,BloombergBVAL,,2149429186,2088428191,158.44523,1461916275,,0,0,0,0,0,0,0,0,0,0,0,47855.03532,0.03263804,47855.03532,-1999999.99,,,,0,0,50703.93795,Hybrid,USDJPY091626-196556868,TD 07/29/2026 VD 09/16/2026 SELL USD VS .BUY JPY @ 163.05960078,0,1,Henry Chan,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,47855.03532,0.013412732,47855.03532,
BNPP-IPBFX-NMMF,129032,USD,,,,,,NMMF,,-2043365.688,PARIUK,JPY.C-JPAA,,NMCL,0,0,0,0,0,0,0,0,0,0,0,0,-2848.699527,0.148050589,-2848.699527,0,0,47700.86858,,FORWARD,12,,NMMF,,,,0.006266,,,,,,,0,,-326094600,0.002201252,47700.86858,7612438.513,47700.86858,7612438.513,0,0,0,0,0,0,0,0,0,0,0,0,-10196.05547,-0.029838946,-10196.05547,HAHY7,HAHY7,XX,,New PB,-2000000.009,HAHY7:XXNMMFNMCL0001,57896.92405,9204163.5,0,0,159.24108,BloombergBVAL,,2149429186,2088428191,158.445218,1461916275,,0,0,0,0,0,0,0,0,0,0,0,47700.86858,0.032532896,47700.86858,-2000000.009,,,,0,0,50549.5681,Hybrid,USDJPY091626-196556869,TD 07/29/2026 VD 09/16/2026 SELL USD VS .BUY JPY @ 163.04729924,0,1,Henry Chan,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,47700.86858,0.013369522,47700.86858,
BNPP-IPBFX-NMMF,129034,USD,,,,,,NMMF,,-2043492.264,PARIUK,JPY.C-JPAA,,NMCL,0,0,0,0,0,0,0,0,0,0,0,0,-2848.866308,0.148059257,-2848.866308,0,0,47827.44588,,FORWARD,12,,NMMF,,,,0.006266,,,,,,,0,,-326114800,0.002207094,47827.44588,7632638.606,47827.44588,7632638.606,0,0,0,0,0,0,0,0,0,0,0,0,-10196.4151,-0.029839998,-10196.4151,HAHY7,HAHY7,XX,,New PB,-2000000.009,HAHY7:XXNMMFNMCL0001,58023.86098,9224343.3,0,0,159.24108,BloombergBVAL,,2149429186,2088428191,158.445228,1461916275,,0,0,0,0,0,0,0,0,0,0,0,47827.44588,0.032619224,47827.44588,-2000000.009,,,,0,0,50676.31219,Hybrid,USDJPY091626-196556870,TD 07/29/2026 VD 09/16/2026 SELL USD VS .BUY JPY @ 163.05739929,0,1,Henry Chan,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,47827.44588,0.013404999,47827.44588,
BNPP-IPBFX-NMMF,129050,USD,,,,,,NMMF,,-2043279.214,PARIUK,JPY.C-JPAA,,NMCL,0,0,0,0,0,0,0,0,0,0,0,0,-2848.585585,0.148044667,-2848.585585,0,0,47614.41537,,FORWARD,12,,NMMF,,,,0.006266,,,,,,,0,,-326080800,0.002197263,47614.41537,7598641.706,47614.41537,7598641.706,0,0,0,0,0,0,0,0,0,0,0,0,-10195.80951,-0.029838226,-10195.80951,HAHY7,HAHY7,XX,,New PB,-1999999.989,HAHY7:XXNMMFNMCL0001,57810.22488,9190380.5,0,0,159.24108,BloombergBVAL,,2149429186,2088428191,158.445211,1461916275,,0,0,0,0,0,0,0,0,0,0,0,47614.41537,0.032473933,47614.41537,-1999999.989,,,,0,0,50463.00096,Hybrid,USDJPY091626-196556879,TD 07/29/2026 VD 09/16/2026 SELL USD VS .BUY JPY @ 163.04040087,0,1,Henry Chan,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,47614.41537,0.013345291,47614.41537,
BNPP-IPBFX-NMMF,,USD,,,,,,NMMF,,2958379.129,PARIUK,JPY.C-JPAA,,NMCL,0,0,0,0,0,0,0,0,0,0,0,0,4132.498428,-0.214771274,4132.498428,0,0,35118.08606,,FORWARD,12,,NMMF,,,,0.006266,,,,,,,0,,472118850,0.001620595,35118.08606,5604390,35118.08606,5604390,0,0,0,0,0,0,0,0,0,0,0,0,35118.08606,0.102773732,35118.08606,HAHY7,HAHY7,XX,,New PB,3000000,HAHY7:XXNMMFNMCL0001,0,0,0,0,159.24108,BloombergBVAL,,2149429186,2088428191,,1461916275,,0,0,0,0,0,0,0,0,0,0,0,35118.08606,0.0239512,35118.08606,3000000,,,,0,0,30985.58763,Hybrid,USDJPY091626-196850233,TD 08/04/2026 VD 09/16/2026 SELL JPY VS .BUY USD @ 157.37295000,0,1,Henry Chan,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,35118.08606,0.00984284,35118.08606,
BNPP-IPBFX-NMMF,,USD,,,,,,NMMF,,2958381.948,PARIUK,JPY.C-JPAA,,NMCL,0,0,0,0,0,0,0,0,0,0,0,0,4132.502143,-0.214771467,4132.502143,0,0,35115.26628,,FORWARD,12,,NMMF,,,,0.006266,,,,,,,0,,472119300,0.001620465,35115.26628,5603940,35115.26628,5603940,0,0,0,0,0,0,0,0,0,0,0,0,35115.26628,0.10276548,35115.26628,HAHY7,HAHY7,XX,,New PB,3000000,HAHY7:XXNMMFNMCL0001,0,0,0,0,159.24108,BloombergBVAL,,2149429186,2088428191,,1461916275,,0,0,0,0,0,0,0,0,0,0,0,35115.26628,0.023949277,35115.26628,3000000,,,,0,0,30982.76414,Hybrid,USDJPY091626-196851486,TD 08/04/2026 VD 09/16/2026 SELL JPY VS .BUY USD @ 157.37310000,0,1,Henry Chan,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,35115.26628,0.00984205,35115.26628,
BNPP-IPBFX-NMMF,420815799,USD,,,,,,NMMF,,2463983.908,PARIUK,JPY.C-JPAA,,NMCL,0,0,0,0,0,0,0,0,0,0,0,0,3441.993564,-0.178884845,3441.993564,0,0,30597.10173,,FORWARD,12,,NMMF,,,,0.006266,,,,,,,0,,393219800,0.001411965,30597.10173,4882899.673,30597.10173,4882899.673,0,0,0,0,0,0,0,0,0,0,0,0,30597.10173,0.089542987,30597.10173,HAHY7,HAHY7,XX,,New PB,2499999.998,HAHY7:XXNMMFNMCL0001,0,0,0,0,159.24108,BloombergBVAL,,2149429186,2088428191,,1461916275,,0,0,0,0,0,0,0,0,0,0,0,30597.10173,0.020867803,30597.10173,2499999.998,,,,0,0,27155.10817,Hybrid,USDJPY091626-196922064,TD 08/05/2026 VD 09/16/2026 SELL JPY VS .BUY USD @ 157.28792013,0,1,Henry Chan,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,30597.10173,0.008575706,30597.10173,
BNPP-IPBFX-NMMF,420815855,USD,,,,,,NMMF,,985693.0702,PARIUK,JPY.C-JPAA,,NMCL,0,0,0,0,0,0,0,0,0,0,0,0,1376.928539,-0.071560752,1376.928539,0,0,12139.33466,,FORWARD,12,,NMMF,,,,0.006266,,,,,,,0,,157303800,0.000560194,12139.33466,1937280,12139.33466,1937280,0,0,0,0,0,0,0,0,0,0,0,0,12139.33466,0.035525989,12139.33466,HAHY7,HAHY7,XX,,New PB,1000000,HAHY7:XXNMMFNMCL0001,0,0,0,0,159.24108,BloombergBVAL,,2149429186,2088428191,,1461916275,,0,0,0,0,0,0,0,0,0,0,0,12139.33466,0.008279256,12139.33466,1000000,,,,0,0,10762.40612,Hybrid,USDJPY091626-196926608,TD 08/06/2026 VD 09/16/2026 SELL JPY VS .BUY USD @ 157.30380000,0,1,Henry Chan,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,12139.33466,0.003402393,12139.33466,
BNPP-IPBFX-NMMF,420815877,USD,,,,,,NMMF,,492944.1308,PARIUK,JPY.C-JPAA,,NMCL,0,0,0,0,0,0,0,0,0,0,0,0,688.592864,-0.035787059,688.592864,0,0,5972.07166,,FORWARD,12,,NMMF,,,,0.006266,,,,,,,0,,78667475,0.000275593,5972.07166,953065,5972.07166,953065,0,0,0,0,0,0,0,0,0,0,0,0,5972.07166,0.017477379,5972.07166,HAHY7,HAHY7,XX,,New PB,500000,HAHY7:XXNMMFNMCL0001,0,0,0,0,159.24108,BloombergBVAL,,2149429186,2088428191,,1461916275,,0,0,0,0,0,0,0,0,0,0,0,5972.07166,0.004073066,5972.07166,500000,,,,0,0,5283.478796,Hybrid,USDJPY091626-196928224,TD 08/06/2026 VD 09/16/2026 SELL JPY VS .BUY USD @ 157.33495000,0,1,Henry Chan,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,5972.07166,0.001673843,5972.07166,
BNPP-IPBFX-NMMF,420815885,USD,,,,,,NMMF,,985863.5102,PARIUK,JPY.C-JPAA,,NMCL,0,0,0,0,0,0,0,0,0,0,0,0,1377.153116,-0.071572424,1377.153116,0,0,11968.89471,,FORWARD,12,,NMMF,,,,0.006266,,,,,,,0,,157331000,0.000552329,11968.89471,1910080,11968.89471,1910080,0,0,0,0,0,0,0,0,0,0,0,0,11968.89471,0.035027193,11968.89471,HAHY7,HAHY7,XX,,New PB,1000000,HAHY7:XXNMMFNMCL0001,0,0,0,0,159.24108,BloombergBVAL,,2149429186,2088428191,,1461916275,,0,0,0,0,0,0,0,0,0,0,0,11968.89471,0.008163013,11968.89471,1000000,,,,0,0,10591.74159,Hybrid,USDJPY091626-196928376,TD 08/06/2026 VD 09/16/2026 SELL JPY VS .BUY USD @ 157.33100000,0,1,Henry Chan,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,11968.89471,0.003354622,11968.89471,
BNPP-IPBFX-NMMF,420816081,USD,,,,,,NMMF,,-1977805.21,PARIUK,JPY.C-JPAA,,NMCL,0,0,0,0,0,0,0,0,0,0,0,0,-2762.315039,0.143561076,-2762.315039,0,0,-17859.60009,,FORWARD,12,,NMMF,,,,0.006266,,,,,,,0,,-315632000,-0.000824167,-17859.60009,-2850160,-17859.60009,-2850160,0,0,0,0,0,0,0,0,0,0,0,0,-17859.60009,-0.052266452,-17859.60009,HAHY7,HAHY7,XX,,New PB,-2000000,HAHY7:XXNMMFNMCL0001,0,0,0,0,159.24108,BloombergBVAL,,2149429186,2088428191,,1461916275,,0,0,0,0,0,0,0,0,0,0,0,-17859.60009,-0.012180585,-17859.60009,-2000000,,,,0,0,-15097.28505,Hybrid,USDJPY091626-196998304,TD 08/07/2026 VD 09/16/2026 SELL USD VS .BUY JPY @ 157.81600000,0,1,Henry Chan,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,-17859.60009,-0.00500566,-17859.60009,
BNPP-IPBFX-NMMF,420816093,USD,,,,,,NMMF,,1979963.656,PARIUK,JPY.C-JPAA,,NMCL,0,0,0,0,0,0,0,0,0,0,0,0,2765.159074,-0.143708884,2765.159074,0,0,15701.1536,,FORWARD,12,,NMMF,,,,0.006266,,,,,,,0,,315976460,0.000724561,15701.1536,2505700,15701.1536,2505700,0,0,0,0,0,0,0,0,0,0,0,0,15701.1536,0.045949718,15701.1536,HAHY7,HAHY7,XX,,New PB,2000000,HAHY7:XXNMMFNMCL0001,0,0,0,0,159.24108,BloombergBVAL,,2149429186,2088428191,,1461916275,,0,0,0,0,0,0,0,0,0,0,0,15701.1536,0.010708484,15701.1536,2000000,,,,0,0,12935.99453,Hybrid,USDJPY091626-196998745,TD 08/07/2026 VD 09/16/2026 SELL JPY VS .BUY USD @ 157.98823000,0,1,Henry Chan,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,15701.1536,0.004400694,15701.1536,
BNPP-IPBFX-NMMF,420816109,USD,,,,,,NMMF,,989561.5558,PARIUK,JPY.C-JPAA,,NMCL,0,0,0,0,0,0,0,0,0,0,0,0,1382.025773,-0.071825662,1382.025773,0,0,8270.849129,,FORWARD,12,,NMMF,,,,0.006266,,,,,,,0,,157921160,0.000381675,8270.849129,1319920,8270.849129,1319920,0,0,0,0,0,0,0,0,0,0,0,0,8270.849129,0.024204794,8270.849129,HAHY7,HAHY7,XX,,New PB,1000000,HAHY7:XXNMMFNMCL0001,0,0,0,0,159.24108,BloombergBVAL,,2149429186,2088428191,,1461916275,,0,0,0,0,0,0,0,0,0,0,0,8270.849129,0.005640876,8270.849129,1000000,,,,0,0,6888.823356,Hybrid,USDJPY091626-197000726,TD 08/07/2026 VD 09/16/2026 SELL JPY VS .BUY USD @ 157.92116000,0,1,Henry Chan,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,8270.849129,0.00231814,8270.849129,
BNPP-IPBFX-NMMF,420816257,USD,,,,,,NMMF,,-990353.2243,PARIUK,JPY.C-JPAA,,NMCL,0,0,0,0,0,0,0,0,0,0,0,0,-1383.0689,0.071879875,-1383.0689,0,0,-7479.180635,,FORWARD,12,,NMMF,,,,0.006266,,,,,,,0,,-158047500,-0.000345142,-7479.180635,-1193580,-7479.180635,-1193580,0,0,0,0,0,0,0,0,0,0,0,0,-7479.180635,-0.021887961,-7479.180635,HAHY7,HAHY7,XX,,New PB,-1000000,HAHY7:XXNMMFNMCL0001,0,0,0,0,159.24108,BloombergBVAL,,2149429186,2088428191,,1461916275,,0,0,0,0,0,0,0,0,0,0,0,-7479.180635,-0.005100943,-7479.180635,-1000000,,,,0,0,-6096.111735,Hybrid,USDJPY091626-197072781,TD 08/10/2026 VD 09/16/2026 SELL USD VS .BUY JPY @ 158.04750000,0,1,Henry Chan,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,-7479.180635,-0.002096253,-7479.180635,
BNPP-IPBFX-NMMF,420816253,USD,,,,,,NMMF,,-990324.3999,PARIUK,JPY.C-JPAA,,NMCL,0,0,0,0,0,0,0,0,0,0,0,0,-1383.03092,0.071877901,-1383.03092,0,0,-7508.005038,,FORWARD,12,,NMMF,,,,0.006266,,,,,,,0,,-158042900,-0.000346472,-7508.005038,-1198180,-7508.005038,-1198180,0,0,0,0,0,0,0,0,0,0,0,0,-7508.005038,-0.021972316,-7508.005038,HAHY7,HAHY7,XX,,New PB,-1000000,HAHY7:XXNMMFNMCL0001,0,0,0,0,159.24108,BloombergBVAL,,2149429186,2088428191,,1461916275,,0,0,0,0,0,0,0,0,0,0,0,-7508.005038,-0.005120602,-7508.005038,-1000000,,,,0,0,-6124.974118,Hybrid,USDJPY091626-197073021,TD 08/10/2026 VD 09/16/2026 SELL USD VS .BUY JPY @ 158.04290000,0,1,Henry Chan,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,-7508.005038,-0.002104332,-7508.005038,
BNPP-IPBFX-NMMF,420816629,USD,,,,,,NMMF,,994854.2174,PARIUK,JPY.C-JPAA,,NMCL,0,0,0,0,0,0,0,0,0,0,0,0,1388.999546,-0.072188098,1388.999546,0,0,2978.187446,,FORWARD,12,,NMMF,,,,0.006266,,,,,,,0,,158765800,0.000137434,2978.187446,475280,2978.187446,475280,0,0,0,0,0,0,0,0,0,0,0,0,2978.187446,0.008715721,2978.187446,HAHY7,HAHY7,XX,,New PB,1000000,HAHY7:XXNMMFNMCL0001,0,0,0,0,159.24108,BloombergBVAL,,2149429186,2088428191,,1461916275,,0,0,0,0,0,0,0,0,0,0,0,2978.187446,0.00203118,2978.187446,1000000,,,,0,0,1589.1879,Hybrid,USDJPY091626-197300825,TD 08/14/2026 VD 09/16/2026 SELL JPY VS .BUY USD @ 158.76580000,0,1,Henry Chan,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,2978.187446,0.000834722,2978.187446,
BNPP-IPBFX-NMMF,420816627,USD,,,,,,NMMF,,994846.5727,PARIUK,JPY.C-JPAA,,NMCL,0,0,0,0,0,0,0,0,0,0,0,0,1388.989473,-0.072187575,1388.989473,0,0,2985.832179,,FORWARD,12,,NMMF,,,,0.006266,,,,,,,0,,158764580,0.000137787,2985.832179,476500,2985.832179,476500,0,0,0,0,0,0,0,0,0,0,0,0,2985.832179,0.008738093,2985.832179,HAHY7,HAHY7,XX,,New PB,1000000,HAHY7:XXNMMFNMCL0001,0,0,0,0,159.24108,BloombergBVAL,,2149429186,2088428191,,1461916275,,0,0,0,0,0,0,0,0,0,0,0,2985.832179,0.002036394,2985.832179,1000000,,,,0,0,1596.842706,Hybrid,USDJPY091626-197300962,TD 08/14/2026 VD 09/16/2026 SELL JPY VS .BUY USD @ 158.76458000,0,1,Henry Chan,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,2985.832179,0.000836864,2985.832179,
BNPP-IPBFX-NMMF,420816631,USD,,,,,,NMMF,,994859.4184,PARIUK,JPY.C-JPAA,,NMCL,0,0,0,0,0,0,0,0,0,0,0,0,1389.006399,-0.072188454,1389.006399,0,0,2972.986521,,FORWARD,12,,NMMF,,,,0.006266,,,,,,,0,,158766630,0.000137194,2972.986521,474450,2972.986521,474450,0,0,0,0,0,0,0,0,0,0,0,0,2972.986521,0.0087005,2972.986521,HAHY7,HAHY7,XX,,New PB,1000000,HAHY7:XXNMMFNMCL0001,0,0,0,0,159.24108,BloombergBVAL,,2149429186,2088428191,,1461916275,,0,0,0,0,0,0,0,0,0,0,0,2972.986521,0.002027633,2972.986521,1000000,,,,0,0,1583.980123,Hybrid,USDJPY091626-197301015,TD 08/14/2026 VD 09/16/2026 SELL JPY VS .BUY USD @ 158.76663000,0,1,Henry Chan,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,2972.986521,0.000833264,2972.986521,
BNPP-IPBFX-NMMF,129053,USD,,,,,,NMMF,,2049647.464,PARIUK,KRW.C-KSAA,,NMCL,0,0,0,0,0,0,0,0,0,0,0,0,41.034186,-0.0021326,41.034186,0,0,-50284.474,,FORWARD,12,,NMMF,,,,0.000706,,,,,,,0,,2902350000,-0.002320478,-50284.474,-71204022.01,-50284.474,-71204022.01,0,0,0,0,0,0,0,0,0,0,0,0,-38515.86804,-0.112717404,-38515.86804,HAHY7,HAHY7,XX,,New PB,2000000.097,HAHY7:XXNMMFNMCL0001,-11768.60596,-16983746,0,0,1415.57292,BloombergBVAL,,2149429186,2088428191,1442.683057,1461916275,,0,0,0,0,0,0,0,0,0,0,0,-50284.474,-0.034294963,-50284.474,2000000.097,,,,0,0,-50325.50819,Hybrid,USDKRW091626-196556698,TD 07/29/2026 VD 09/16/2026 SELL KRW VS .BUY USD @ 1451.17492927,0,1,Henry Chan,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,-50284.474,-0.014093651,-50284.474,
